animal_id,district,breed,age_years,hour,temperature,temp_24h_delta,temp_24h_mean,rumination_minutes,rumination_drop_pct,feeding_minutes,feeding_drop_pct,activity_index,activity_drop_pct,health_state,condition,days_to_symptom
MAH-AHM-TAG-1369,AHM,Gir Cross,8.4,216,38.67,0.29,38.89,375.4,20.1,180.0,30.8,74.3,25.7,Sub-clinical,LSD,0.5
MAH-AHM-TAG-1369,AHM,Gir Cross,8.4,264,39.25,0.39,39.52,324.7,30.9,147.6,43.2,51.3,48.7,Clinical,LSD,0.0
MAH-AHM-TAG-1370,AHM,Red Kandhari,3.8,100,38.16,0.04,38.26,473.5,-5.2,256.3,1.4,101.2,-1.2,Healthy,Healthy,-1.0
MAH-AHM-TAG-1370,AHM,Red Kandhari,3.8,172,38.37,0.2,38.39,416.0,7.6,236.4,9.1,87.4,12.6,Sub-clinical,BRD,1.5
MAH-AHM-TAG-1370,AHM,Red Kandhari,3.8,199,39.02,0.4,38.81,396.4,11.9,236.0,9.2,92.1,7.9,Sub-clinical,BRD,0.4
MAH-AHM-TAG-1370,AHM,Red Kandhari,3.8,244,39.36,0.4,39.4,307.2,31.7,186.2,28.4,65.4,34.6,Clinical,BRD,0.0
MAH-NAS-TAG-1371,NAS,HF Cross,7.8,86,38.66,-0.07,38.53,429.5,8.6,279.2,-7.4,113.4,-13.4,Healthy,Healthy,-1.0
MAH-NAS-TAG-1371,NAS,HF Cross,7.8,158,38.64,-0.09,38.48,387.9,17.5,265.3,-2.0,102.1,-2.1,Sub-clinical,Ketosis,1.5
MAH-NAS-TAG-1371,NAS,HF Cross,7.8,185,38.28,-0.2,38.4,305.5,35.0,207.6,20.2,89.1,10.9,Sub-clinical,Ketosis,0.4
MAH-NAS-TAG-1371,NAS,HF Cross,7.8,230,38.45,-0.04,38.25,231.2,50.8,172.6,33.6,87.6,12.4,Clinical,Ketosis,0.0
MAH-PUN-TAG-1372,PUN,Murrah Buffalo,4.7,100,38.04,-0.05,38.14,460.0,-2.2,275.4,-5.9,104.9,-4.9,Healthy,Healthy,-1.0
MAH-PUN-TAG-1372,PUN,Murrah Buffalo,4.7,173,38.06,0.07,38.12,451.2,-0.3,287.5,-10.6,105.5,-5.5,Healthy,Healthy,-1.0
MAH-PUN-TAG-1372,PUN,Murrah Buffalo,4.7,201,38.39,-0.1,38.15,467.2,-3.8,316.5,-21.7,117.5,-17.5,Healthy,Healthy,-1.0
MAH-PUN-TAG-1372,PUN,Murrah Buffalo,4.7,247,38.2,-0.03,38.13,470.1,-4.5,284.3,-9.3,111.8,-11.8,Healthy,Healthy,-1.0
MAH-AHM-TAG-1373,AHM,HF Cross,8.9,112,38.54,0.1,38.35,475.2,-1.1,289.0,-11.2,110.3,-10.3,Healthy,Healthy,-1.0
MAH-AHM-TAG-1373,AHM,HF Cross,8.9,181,38.93,0.17,38.5,443.9,5.6,287.6,-10.6,120.1,-20.1,Sub-clinical,Mastitis,1.4
MAH-AHM-TAG-1373,AHM,HF Cross,8.9,205,39.58,0.65,38.96,395.9,15.8,266.3,-2.4,108.8,-8.8,Sub-clinical,Mastitis,0.4
MAH-AHM-TAG-1373,AHM,HF Cross,8.9,249,40.01,0.37,39.62,345.1,26.6,231.8,10.8,94.2,5.8,Clinical,Mastitis,0.0
MAH-SOL-TAG-1374,SOL,Dangi,7.6,103,38.49,0.1,38.39,457.7,-1.7,265.5,-2.1,92.0,8.0,Healthy,Healthy,-1.0
MAH-SOL-TAG-1374,SOL,Dangi,7.6,169,37.87,-0.23,38.33,395.7,12.1,213.9,17.7,67.6,32.4,Sub-clinical,Ketosis,1.2
MAH-SOL-TAG-1374,SOL,Dangi,7.6,189,37.96,-0.03,38.23,282.8,37.2,185.3,28.7,71.3,28.7,Sub-clinical,Ketosis,0.3
MAH-SOL-TAG-1374,SOL,Dangi,7.6,232,38.28,-0.03,38.09,215.5,52.1,172.1,33.8,68.5,31.5,Clinical,Ketosis,0.0
MAH-NAS-TAG-1375,NAS,Murrah Buffalo,7.9,132,38.95,0.06,38.63,462.4,-2.8,290.0,-11.5,111.0,-11.0,Healthy,Healthy,-1.0
MAH-NAS-TAG-1375,NAS,Murrah Buffalo,7.9,203,39.05,0.12,38.62,484.8,-7.7,271.9,-4.6,106.6,-6.6,Healthy,Healthy,-1.0
MAH-NAS-TAG-1375,NAS,Murrah Buffalo,7.9,228,38.91,-0.13,38.62,469.1,-4.2,289.1,-11.2,113.2,-13.2,Healthy,Healthy,-1.0
MAH-NAS-TAG-1375,NAS,Murrah Buffalo,7.9,273,38.89,0.2,38.62,486.4,-8.1,267.4,-2.8,99.1,0.9,Healthy,Healthy,-1.0
MAH-AHM-TAG-1376,AHM,Murrah Buffalo,6.4,79,38.4,0.04,38.24,459.9,-2.2,241.4,7.2,109.7,-9.7,Healthy,Healthy,-1.0
MAH-AHM-TAG-1376,AHM,Murrah Buffalo,6.4,156,38.44,-0.12,38.21,431.8,4.0,266.0,-2.3,127.9,-27.9,Healthy,Healthy,-1.0
MAH-AHM-TAG-1376,AHM,Murrah Buffalo,6.4,190,37.89,0.09,38.21,415.2,7.7,221.0,15.0,97.2,2.8,Healthy,Healthy,-1.0
MAH-AHM-TAG-1376,AHM,Murrah Buffalo,6.4,237,38.03,0.14,38.21,415.0,7.8,226.9,12.7,96.4,3.6,Healthy,Healthy,-1.0
MAH-SOL-TAG-1377,SOL,Murrah Buffalo,2.3,115,38.06,0.04,38.22,388.8,13.6,219.2,15.7,92.2,7.8,Healthy,Healthy,-1.0
MAH-SOL-TAG-1377,SOL,Murrah Buffalo,2.3,191,38.18,0.2,38.36,389.7,13.4,193.8,25.5,78.8,21.2,Sub-clinical,Mastitis,1.7
MAH-SOL-TAG-1377,SOL,Murrah Buffalo,2.3,222,39.0,0.47,38.8,352.4,21.7,189.9,27.0,86.8,13.2,Sub-clinical,Mastitis,0.4
MAH-SOL-TAG-1377,SOL,Murrah Buffalo,2.3,268,39.33,0.39,39.42,285.6,36.5,156.4,39.8,66.1,33.9,Clinical,Mastitis,0.0
MAH-NAS-TAG-1378,NAS,Red Kandhari,2.4,50,37.8,0.03,38.17,452.7,-0.6,219.5,15.6,80.4,19.6,Healthy,Healthy,-1.0
MAH-NAS-TAG-1378,NAS,Red Kandhari,2.4,117,37.82,-0.14,38.17,389.5,13.4,226.3,13.0,81.1,18.9,Healthy,Healthy,-1.0
MAH-NAS-TAG-1378,NAS,Red Kandhari,2.4,139,38.15,0.03,38.17,396.4,11.9,232.0,10.8,89.0,11.0,Healthy,Healthy,-1.0
MAH-NAS-TAG-1378,NAS,Red Kandhari,2.4,182,38.54,0.09,38.2,418.6,7.0,270.4,-4.0,106.8,-6.8,Healthy,Healthy,-1.0
MAH-SAT-TAG-1379,SAT,Murrah Buffalo,3.0,79,38.46,0.19,38.26,470.1,-4.5,269.0,-3.5,115.1,-15.1,Healthy,Healthy,-1.0
MAH-SAT-TAG-1379,SAT,Murrah Buffalo,3.0,151,38.63,0.26,38.42,444.5,1.2,254.6,2.1,103.9,-3.9,Sub-clinical,Mastitis,1.5
MAH-SAT-TAG-1379,SAT,Murrah Buffalo,3.0,178,39.27,0.28,38.82,371.6,17.4,243.3,6.4,110.4,-10.4,Sub-clinical,Mastitis,0.4
MAH-SAT-TAG-1379,SAT,Murrah Buffalo,3.0,223,39.71,0.34,39.48,305.8,32.0,189.0,27.3,94.0,6.0,Clinical,Mastitis,0.0
MAH-AHM-TAG-1380,AHM,Murrah Buffalo,3.2,151,38.55,-0.13,38.43,526.9,-17.1,305.0,-17.3,107.0,-7.0,Healthy,Healthy,-1.0
MAH-AHM-TAG-1380,AHM,Murrah Buffalo,3.2,222,38.62,-0.01,38.57,504.8,-12.2,278.0,-6.9,101.6,-1.6,Sub-clinical,BRD,1.5
MAH-AHM-TAG-1380,AHM,Murrah Buffalo,3.2,248,39.15,0.06,38.97,440.0,2.2,260.8,-0.3,94.2,5.8,Sub-clinical,BRD,0.4
MAH-AHM-TAG-1380,AHM,Murrah Buffalo,3.2,292,39.53,0.37,39.58,393.7,12.5,203.4,21.8,65.9,34.1,Clinical,BRD,0.0
MAH-NAS-TAG-1381,NAS,Khillari,8.7,115,38.39,0.09,38.43,421.7,6.3,245.4,5.6,88.1,11.9,Healthy,Healthy,-1.0
MAH-NAS-TAG-1381,NAS,Khillari,8.7,191,38.57,0.45,38.68,374.7,16.7,204.1,21.5,64.2,35.8,Sub-clinical,FMD,1.7
MAH-NAS-TAG-1381,NAS,Khillari,8.7,222,39.61,0.46,39.27,348.5,22.6,173.2,33.4,65.8,34.2,Sub-clinical,FMD,0.4
MAH-NAS-TAG-1381,NAS,Khillari,8.7,268,40.09,0.22,40.14,236.0,47.6,107.5,58.7,36.5,63.5,Clinical,FMD,0.0
MAH-SAT-TAG-1382,SAT,Red Kandhari,4.0,62,38.77,-0.13,38.57,397.7,11.6,287.1,-10.4,106.3,-6.3,Healthy,Healthy,-1.0
MAH-SAT-TAG-1382,SAT,Red Kandhari,4.0,137,39.21,0.38,38.86,306.5,31.9,232.2,10.7,83.2,16.8,Sub-clinical,FMD,1.7
MAH-SAT-TAG-1382,SAT,Red Kandhari,4.0,167,39.22,0.34,39.38,256.7,43.0,177.4,31.8,61.3,38.7,Sub-clinical,FMD,0.4
MAH-SAT-TAG-1382,SAT,Red Kandhari,4.0,213,40.3,0.45,40.29,135.5,69.9,111.1,57.3,37.5,62.5,Clinical,FMD,0.0
MAH-KOL-TAG-1383,KOL,Murrah Buffalo,6.9,79,38.56,0.06,38.43,459.8,-2.2,232.8,10.5,91.8,8.2,Healthy,Healthy,-1.0
MAH-KOL-TAG-1383,KOL,Murrah Buffalo,6.9,152,38.58,0.17,38.44,459.5,-2.1,247.8,4.7,98.7,1.3,Healthy,Healthy,-1.0
MAH-KOL-TAG-1383,KOL,Murrah Buffalo,6.9,180,38.9,0.11,38.47,436.5,3.0,254.3,2.2,106.2,-6.2,Healthy,Healthy,-1.0
MAH-KOL-TAG-1383,KOL,Murrah Buffalo,6.9,225,38.62,0.05,38.43,445.7,1.0,248.4,4.5,93.3,6.7,Healthy,Healthy,-1.0
MAH-NAS-TAG-1384,NAS,Gir Cross,3.0,165,38.27,0.01,38.55,443.3,5.7,255.7,1.7,102.0,-2.0,Healthy,Healthy,-1.0
MAH-NAS-TAG-1384,NAS,Gir Cross,3.0,243,38.63,0.18,38.76,456.1,3.0,236.8,8.9,81.6,18.4,Sub-clinical,BRD,1.9
MAH-NAS-TAG-1384,NAS,Gir Cross,3.0,276,39.54,0.2,39.14,379.1,19.3,243.2,6.5,107.3,-7.3,Sub-clinical,BRD,0.5
MAH-NAS-TAG-1384,NAS,Gir Cross,3.0,324,40.16,0.2,39.75,315.8,32.8,206.3,20.7,95.4,4.6,Clinical,BRD,0.0
MAH-SAT-TAG-1385,SAT,Khillari,8.2,146,38.13,-0.04,38.54,488.4,-8.5,235.5,9.4,84.6,15.4,Healthy,Healthy,-1.0
MAH-SAT-TAG-1385,SAT,Khillari,8.2,215,38.6,0.43,38.76,407.8,9.4,199.3,23.3,72.2,27.8,Sub-clinical,FMD,1.3
MAH-SAT-TAG-1385,SAT,Khillari,8.2,239,39.39,0.79,39.34,345.9,23.1,147.7,43.2,65.0,35.0,Sub-clinical,FMD,0.3
MAH-SAT-TAG-1385,SAT,Khillari,8.2,283,40.41,0.26,40.32,217.5,51.7,115.6,55.5,53.9,46.1,Clinical,FMD,0.0
MAH-SOL-TAG-1386,SOL,Khillari,5.8,151,38.45,-0.18,38.49,474.5,-5.4,251.0,3.5,95.0,5.0,Healthy,Healthy,-1.0
MAH-SOL-TAG-1386,SOL,Khillari,5.8,221,38.68,0.22,38.66,470.2,-4.5,230.3,11.4,76.8,23.2,Sub-clinical,BRD,1.4
MAH-SOL-TAG-1386,SOL,Khillari,5.8,246,39.08,0.22,39.03,422.9,6.0,208.7,19.7,78.8,21.2,Sub-clinical,BRD,0.4
MAH-SOL-TAG-1386,SOL,Khillari,5.8,290,39.42,0.18,39.65,345.9,23.1,158.2,39.2,48.2,51.8,Clinical,BRD,0.0
MAH-SAT-TAG-1387,SAT,HF Cross,5.0,96,38.03,0.01,38.33,456.0,3.0,206.7,20.5,84.4,15.6,Healthy,Healthy,-1.0
MAH-SAT-TAG-1387,SAT,HF Cross,5.0,172,38.0,-0.12,38.29,489.0,-4.0,219.3,15.7,90.5,9.5,Healthy,Healthy,-1.0
MAH-SAT-TAG-1387,SAT,HF Cross,5.0,205,38.8,0.15,38.34,447.7,4.7,246.7,5.1,115.3,-15.3,Healthy,Healthy,-1.0
MAH-SAT-TAG-1387,SAT,HF Cross,5.0,252,38.74,0.12,38.36,463.5,1.4,252.7,2.8,104.9,-4.9,Healthy,Healthy,-1.0
MAH-KOL-TAG-1388,KOL,Red Kandhari,6.9,165,37.99,0.12,38.24,447.6,0.5,232.7,10.5,91.4,8.6,Healthy,Healthy,-1.0
MAH-KOL-TAG-1388,KOL,Red Kandhari,6.9,234,38.68,0.41,38.4,394.8,12.3,217.4,16.4,96.7,3.3,Sub-clinical,Mastitis,1.4
MAH-KOL-TAG-1388,KOL,Red Kandhari,6.9,258,39.16,0.48,38.82,350.1,22.2,195.4,24.8,89.5,10.5,Sub-clinical,Mastitis,0.4
MAH-KOL-TAG-1388,KOL,Red Kandhari,6.9,302,40.0,0.37,39.5,267.9,40.5,194.2,25.3,88.9,11.1,Clinical,Mastitis,0.0
MAH-KOL-TAG-1389,KOL,Dangi,8.8,112,38.73,0.01,38.54,422.4,6.1,256.5,1.3,101.0,-1.0,Healthy,Healthy,-1.0
MAH-KOL-TAG-1389,KOL,Dangi,8.8,186,38.66,0.24,38.52,414.7,7.8,264.3,-1.7,104.6,-4.6,Healthy,Healthy,-1.0
MAH-KOL-TAG-1389,KOL,Dangi,8.8,215,38.26,0.06,38.56,434.6,3.4,244.8,5.8,86.9,13.1,Healthy,Healthy,-1.0
MAH-KOL-TAG-1389,KOL,Dangi,8.8,261,38.5,0.17,38.53,419.7,6.7,235.3,9.5,81.1,18.9,Healthy,Healthy,-1.0
MAH-SAT-TAG-1390,SAT,Gir Cross,8.3,146,38.34,0.11,38.62,477.5,-1.6,242.3,6.8,89.0,11.0,Healthy,Healthy,-1.0
MAH-SAT-TAG-1390,SAT,Gir Cross,8.3,211,38.96,0.51,38.75,404.2,14.0,250.5,3.7,89.5,10.5,Sub-clinical,Mastitis,1.1
MAH-SAT-TAG-1390,SAT,Gir Cross,8.3,231,39.75,0.59,39.17,351.3,25.3,232.2,10.7,104.8,-4.8,Sub-clinical,Mastitis,0.3
MAH-SAT-TAG-1390,SAT,Gir Cross,8.3,273,40.08,0.17,39.88,329.7,29.9,199.0,23.5,92.9,7.1,Clinical,Mastitis,0.0
MAH-NAS-TAG-1391,NAS,Red Kandhari,7.0,115,38.35,-0.15,38.55,400.8,10.9,259.2,0.3,82.2,17.8,Healthy,Healthy,-1.0
MAH-NAS-TAG-1391,NAS,Red Kandhari,7.0,183,38.79,0.02,38.52,416.4,7.5,271.2,-4.3,101.0,-1.0,Healthy,Healthy,-1.0
MAH-NAS-TAG-1391,NAS,Red Kandhari,7.0,206,38.84,-0.03,38.54,423.9,5.8,279.5,-7.5,108.2,-8.2,Healthy,Healthy,-1.0
MAH-NAS-TAG-1391,NAS,Red Kandhari,7.0,249,38.74,0.08,38.53,469.1,-4.2,275.4,-5.9,106.4,-6.4,Healthy,Healthy,-1.0
MAH-PUN-TAG-1392,PUN,HF Cross,5.5,98,38.09,-0.18,38.57,471.3,-0.3,258.4,0.6,86.5,13.5,Healthy,Healthy,-1.0
MAH-PUN-TAG-1392,PUN,HF Cross,5.5,168,38.26,0.15,38.55,461.0,1.9,252.1,3.0,86.2,13.8,Healthy,Healthy,-1.0
MAH-PUN-TAG-1392,PUN,HF Cross,5.5,193,38.34,0.06,38.56,452.1,3.8,251.4,3.3,87.7,12.3,Healthy,Healthy,-1.0
MAH-PUN-TAG-1392,PUN,HF Cross,5.5,237,38.3,-0.07,38.57,434.0,7.7,266.1,-2.3,91.9,8.1,Healthy,Healthy,-1.0
MAH-SOL-TAG-1393,SOL,Murrah Buffalo,4.3,122,37.89,0.01,38.21,513.9,-14.2,250.5,3.7,82.1,17.9,Healthy,Healthy,-1.0
MAH-SOL-TAG-1393,SOL,Murrah Buffalo,4.3,195,37.81,-0.09,38.15,490.1,-8.9,229.9,11.6,81.8,18.2,Sub-clinical,Ketosis,1.6
MAH-SOL-TAG-1393,SOL,Murrah Buffalo,4.3,223,38.02,0.0,38.07,425.5,5.4,203.4,21.8,85.8,14.2,Sub-clinical,Ketosis,0.4
MAH-SOL-TAG-1393,SOL,Murrah Buffalo,4.3,268,37.74,-0.16,37.95,340.9,24.2,147.6,43.2,56.4,43.6,Clinical,Ketosis,0.0
MAH-SAN-TAG-1394,SAN,Dangi,5.9,146,38.23,0.03,38.54,434.1,3.5,249.7,4.0,87.0,13.0,Healthy,Healthy,-1.0
MAH-SAN-TAG-1394,SAN,Dangi,5.9,218,38.21,-0.09,38.54,439.1,2.4,243.6,6.3,98.9,1.1,Healthy,Healthy,-1.0
MAH-SAN-TAG-1394,SAN,Dangi,5.9,245,38.51,0.19,38.57,459.8,-2.2,253.6,2.5,103.3,-3.3,Healthy,Healthy,-1.0
MAH-SAN-TAG-1394,SAN,Dangi,5.9,290,38.25,0.03,38.54,451.3,-0.3,242.4,6.8,86.9,13.1,Healthy,Healthy,-1.0
MAH-SAN-TAG-1395,SAN,HF Cross,8.3,72,38.38,0.09,38.59,475.3,-1.1,245.3,5.7,93.0,7.0,Healthy,Healthy,-1.0
MAH-SAN-TAG-1395,SAN,HF Cross,8.3,143,38.61,0.34,38.78,441.3,6.1,229.3,11.8,70.7,29.3,Sub-clinical,LSD,1.4
MAH-SAN-TAG-1395,SAN,HF Cross,8.3,168,39.13,0.41,39.19,403.4,14.2,204.5,21.3,71.7,28.3,Sub-clinical,LSD,0.4
MAH-SAN-TAG-1395,SAN,HF Cross,8.3,213,39.74,0.1,39.95,312.2,33.6,168.6,35.2,53.6,46.4,Clinical,LSD,0.0
MAH-SAN-TAG-1396,SAN,Gir Cross,6.6,110,38.36,-0.12,38.11,437.8,6.9,263.9,-1.5,102.0,-2.0,Healthy,Healthy,-1.0
MAH-SAN-TAG-1396,SAN,Gir Cross,6.6,181,38.51,0.11,38.14,450.3,4.2,271.6,-4.5,104.2,-4.2,Healthy,Healthy,-1.0
MAH-SAN-TAG-1396,SAN,Gir Cross,6.6,207,38.3,-0.09,38.11,444.0,5.5,257.6,0.9,100.8,-0.8,Healthy,Healthy,-1.0
MAH-SAN-TAG-1396,SAN,Gir Cross,6.6,252,38.49,0.11,38.1,460.5,2.0,277.5,-6.7,101.7,-1.7,Healthy,Healthy,-1.0
MAH-SOL-TAG-1397,SOL,Gir Cross,5.5,60,39.42,0.18,38.96,468.7,0.3,300.0,-15.4,121.7,-21.7,Healthy,Healthy,-1.0
MAH-SOL-TAG-1397,SOL,Gir Cross,5.5,137,39.22,0.15,39.12,411.7,12.4,265.3,-2.0,105.0,-5.0,Sub-clinical,BRD,1.9
MAH-SOL-TAG-1397,SOL,Gir Cross,5.5,171,39.34,0.08,39.53,413.3,12.1,222.7,14.3,75.9,24.1,Sub-clinical,BRD,0.5
MAH-SOL-TAG-1397,SOL,Gir Cross,5.5,218,39.88,0.13,40.11,346.5,26.3,180.5,30.6,56.5,43.5,Clinical,BRD,0.0
MAH-PUN-TAG-1398,PUN,Dangi,2.8,151,38.37,0.22,38.16,472.3,-5.0,230.2,11.5,106.1,-6.1,Healthy,Healthy,-1.0
MAH-PUN-TAG-1398,PUN,Dangi,2.8,221,38.38,0.32,38.33,423.0,6.0,210.6,19.0,73.5,26.5,Sub-clinical,LSD,1.4
MAH-PUN-TAG-1398,PUN,Dangi,2.8,246,38.84,0.27,38.79,383.5,14.8,182.0,30.0,71.3,28.7,Sub-clinical,LSD,0.4
MAH-PUN-TAG-1398,PUN,Dangi,2.8,290,39.43,0.34,39.48,311.6,30.8,124.0,52.3,39.2,60.8,Clinical,LSD,0.0
MAH-SOL-TAG-1399,SOL,Red Kandhari,4.7,88,38.83,0.21,38.5,426.8,5.2,282.0,-8.5,98.6,1.4,Healthy,Healthy,-1.0
MAH-SOL-TAG-1399,SOL,Red Kandhari,4.7,158,38.85,-0.03,38.5,385.1,14.4,254.9,2.0,93.5,6.5,Sub-clinical,Ketosis,1.4
MAH-SOL-TAG-1399,SOL,Red Kandhari,4.7,183,38.64,0.01,38.38,319.1,29.1,224.5,13.7,82.7,17.3,Sub-clinical,Ketosis,0.4
MAH-SOL-TAG-1399,SOL,Red Kandhari,4.7,228,38.56,-0.01,38.25,264.6,41.2,170.2,34.5,76.3,23.7,Clinical,Ketosis,0.0
MAH-PUN-TAG-1400,PUN,Dangi,6.7,74,38.28,-0.15,38.69,451.6,-0.4,242.9,6.6,86.6,13.4,Healthy,Healthy,-1.0
MAH-PUN-TAG-1400,PUN,Dangi,6.7,141,38.55,0.0,38.68,424.8,5.6,241.9,7.0,82.1,17.9,Healthy,Healthy,-1.0
MAH-PUN-TAG-1400,PUN,Dangi,6.7,163,38.64,0.16,38.71,398.4,11.5,248.9,4.3,97.4,2.6,Healthy,Healthy,-1.0
MAH-PUN-TAG-1400,PUN,Dangi,6.7,206,38.92,-0.12,38.69,418.6,7.0,262.8,-1.1,109.5,-9.5,Healthy,Healthy,-1.0
MAH-KOL-TAG-1401,KOL,Red Kandhari,4.8,76,38.17,-0.18,38.52,456.4,-1.4,260.2,-0.1,89.2,10.8,Healthy,Healthy,-1.0
MAH-KOL-TAG-1401,KOL,Red Kandhari,4.8,153,38.86,0.17,38.53,446.7,0.7,285.5,-9.8,116.9,-16.9,Healthy,Healthy,-1.0
MAH-KOL-TAG-1401,KOL,Red Kandhari,4.8,186,38.47,-0.1,38.55,397.3,11.7,271.5,-4.4,97.6,2.4,Healthy,Healthy,-1.0
MAH-KOL-TAG-1401,KOL,Red Kandhari,4.8,232,38.79,-0.13,38.55,392.5,12.8,280.3,-7.8,104.3,-4.3,Healthy,Healthy,-1.0
MAH-SAN-TAG-1402,SAN,Khillari,4.1,115,38.35,-0.09,38.52,407.0,9.6,239.3,8.0,110.2,-10.2,Healthy,Healthy,-1.0
MAH-SAN-TAG-1402,SAN,Khillari,4.1,187,38.49,-0.01,38.53,400.6,11.0,238.8,8.2,104.7,-4.7,Healthy,Healthy,-1.0
MAH-SAN-TAG-1402,SAN,Khillari,4.1,214,38.15,-0.12,38.52,414.6,7.9,234.9,9.7,87.6,12.4,Healthy,Healthy,-1.0
MAH-SAN-TAG-1402,SAN,Khillari,4.1,259,38.34,-0.21,38.52,411.0,8.7,229.6,11.7,101.6,-1.6,Healthy,Healthy,-1.0
MAH-SAT-TAG-1403,SAT,Gir Cross,7.9,108,38.61,0.0,38.31,496.1,-5.6,274.0,-5.4,119.7,-19.7,Healthy,Healthy,-1.0
MAH-SAT-TAG-1403,SAT,Gir Cross,7.9,180,38.59,-0.01,38.29,448.8,4.5,239.7,7.8,116.9,-16.9,Sub-clinical,Ketosis,1.6
MAH-SAT-TAG-1403,SAT,Gir Cross,7.9,209,38.09,-0.28,38.16,369.2,21.4,188.3,27.6,100.5,-0.5,Sub-clinical,Ketosis,0.4
MAH-SAT-TAG-1403,SAT,Gir Cross,7.9,254,38.31,-0.16,38.07,273.7,41.8,161.5,37.9,95.7,4.3,Clinical,Ketosis,0.0
MAH-AHM-TAG-1404,AHM,HF Cross,2.9,122,37.99,-0.07,38.34,467.3,0.6,249.3,4.1,86.0,14.0,Healthy,Healthy,-1.0
MAH-AHM-TAG-1404,AHM,HF Cross,2.9,195,38.08,-0.05,38.35,464.6,1.1,244.5,6.0,84.1,15.9,Healthy,Healthy,-1.0
MAH-AHM-TAG-1404,AHM,HF Cross,2.9,223,38.37,-0.11,38.36,479.4,-2.0,264.3,-1.7,105.9,-5.9,Healthy,Healthy,-1.0
MAH-AHM-TAG-1404,AHM,HF Cross,2.9,268,38.23,0.07,38.34,463.1,1.5,255.9,1.6,91.6,8.4,Healthy,Healthy,-1.0
MAH-NAS-TAG-1405,NAS,Dangi,4.9,122,38.26,0.05,38.44,502.5,-11.7,264.7,-1.8,91.0,9.0,Healthy,Healthy,-1.0
MAH-NAS-TAG-1405,NAS,Dangi,4.9,195,37.97,-0.22,38.35,460.5,-2.3,232.7,10.5,83.3,16.7,Sub-clinical,Ketosis,1.6
MAH-NAS-TAG-1405,NAS,Dangi,4.9,223,38.16,-0.23,38.27,385.4,14.4,224.7,13.6,85.6,14.4,Sub-clinical,Ketosis,0.4
MAH-NAS-TAG-1405,NAS,Dangi,4.9,268,37.94,-0.05,38.14,294.2,34.6,164.1,36.9,71.9,28.1,Clinical,Ketosis,0.0
MAH-AHM-TAG-1406,AHM,Red Kandhari,5.7,93,38.2,0.03,38.37,445.7,1.0,215.1,17.3,86.7,13.3,Healthy,Healthy,-1.0
MAH-AHM-TAG-1406,AHM,Red Kandhari,5.7,159,38.67,-0.04,38.38,459.9,-2.2,232.6,10.5,108.5,-8.5,Healthy,Healthy,-1.0
MAH-AHM-TAG-1406,AHM,Red Kandhari,5.7,180,38.81,0.13,38.38,474.1,-5.4,239.0,8.1,110.0,-10.0,Healthy,Healthy,-1.0
MAH-AHM-TAG-1406,AHM,Red Kandhari,5.7,223,38.58,0.07,38.38,493.7,-9.7,224.4,13.7,107.4,-7.4,Healthy,Healthy,-1.0
MAH-SAT-TAG-1407,SAT,Murrah Buffalo,3.6,98,38.24,-0.12,38.62,442.8,1.6,268.8,-3.4,86.5,13.5,Healthy,Healthy,-1.0
MAH-SAT-TAG-1407,SAT,Murrah Buffalo,3.6,168,38.81,0.53,38.82,369.5,17.9,217.8,16.2,67.0,33.0,Sub-clinical,FMD,1.4
MAH-SAT-TAG-1407,SAT,Murrah Buffalo,3.6,193,39.2,0.42,39.4,313.0,30.4,186.8,28.2,52.4,47.6,Sub-clinical,FMD,0.4
MAH-SAT-TAG-1407,SAT,Murrah Buffalo,3.6,237,40.22,0.31,40.34,178.9,60.2,118.8,54.3,39.6,60.4,Clinical,FMD,0.0
MAH-AHM-TAG-1408,AHM,Red Kandhari,8.0,136,38.59,-0.06,38.45,453.1,-0.7,286.2,-10.1,110.7,-10.7,Healthy,Healthy,-1.0
MAH-AHM-TAG-1408,AHM,Red Kandhari,8.0,204,39.32,0.53,38.6,441.9,1.8,269.0,-3.5,106.0,-6.0,Sub-clinical,BRD,1.3
MAH-AHM-TAG-1408,AHM,Red Kandhari,8.0,227,39.54,0.41,38.99,387.7,13.8,248.6,4.4,99.2,0.8,Sub-clinical,BRD,0.3
MAH-AHM-TAG-1408,AHM,Red Kandhari,8.0,271,39.93,0.37,39.67,367.8,18.3,202.2,22.2,67.0,33.0,Clinical,BRD,0.0
MAH-PUN-TAG-1409,PUN,Gir Cross,5.6,115,38.22,0.06,38.35,442.2,5.9,243.5,6.3,88.3,11.7,Healthy,Healthy,-1.0
MAH-PUN-TAG-1409,PUN,Gir Cross,5.6,185,38.65,0.1,38.38,426.9,9.2,246.1,5.3,104.6,-4.6,Healthy,Healthy,-1.0
MAH-PUN-TAG-1409,PUN,Gir Cross,5.6,210,38.32,0.0,38.36,433.5,7.8,238.9,8.1,96.1,3.9,Healthy,Healthy,-1.0
MAH-PUN-TAG-1409,PUN,Gir Cross,5.6,254,38.66,-0.12,38.37,452.8,3.7,261.5,-0.6,110.6,-10.6,Healthy,Healthy,-1.0
MAH-SAT-TAG-1410,SAT,Dangi,7.3,110,38.69,-0.06,38.47,413.5,8.1,252.8,2.8,100.9,-0.9,Healthy,Healthy,-1.0
